benchmark,problem_id,hypothesis_index,proposal_correctness,reference_trajectory_value,sensitivity_trajectory_value,trajectory_value_delta,reference_sign,sensitivity_sign,reference_category,sensitivity_category,reference_replicates,sensitivity_replicates
scibench,p_a2afacfe9b52daaf,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,4,3
scibench,p_a2afacfe9b52daaf,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_a2afacfe9b52daaf,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_a2afacfe9b52daaf,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_a2afacfe9b52daaf,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_b83a3ece7f2fd6ed,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_b83a3ece7f2fd6ed,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_b83a3ece7f2fd6ed,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_b83a3ece7f2fd6ed,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_b83a3ece7f2fd6ed,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_7914f52d35559d5a,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_7914f52d35559d5a,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_7914f52d35559d5a,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_7914f52d35559d5a,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_7914f52d35559d5a,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_4de832113c69d05a,0,0,-0.1,0.0,0.1,-1,0,wrong_harmful,wrong_neutral,5,3
scibench,p_4de832113c69d05a,1,0,-0.1,0.0,0.1,-1,0,wrong_harmful,wrong_neutral,5,3
scibench,p_4de832113c69d05a,2,0,0.1,0.33333333,0.23333333,1,1,wrong_helpful,wrong_helpful,5,3
scibench,p_4de832113c69d05a,3,0,-0.1,0.0,0.1,-1,0,wrong_harmful,wrong_neutral,5,3
scibench,p_4de832113c69d05a,4,0,-0.1,0.0,0.1,-1,0,wrong_harmful,wrong_neutral,5,3
scibench,p_ddf1b467c736ab3a,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_ddf1b467c736ab3a,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_ddf1b467c736ab3a,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_ddf1b467c736ab3a,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_ddf1b467c736ab3a,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_686ce7de7ac1b28c,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_686ce7de7ac1b28c,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_686ce7de7ac1b28c,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_686ce7de7ac1b28c,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_686ce7de7ac1b28c,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_5a31e1dfb11219a2,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_5a31e1dfb11219a2,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_5a31e1dfb11219a2,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_5a31e1dfb11219a2,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_5a31e1dfb11219a2,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_a584019f564c12d5,0,0,-0.2,0.0,0.2,-1,0,wrong_harmful,wrong_neutral,5,3
scibench,p_a584019f564c12d5,1,0,-0.2,0.0,0.2,-1,0,wrong_harmful,wrong_neutral,5,3
scibench,p_a584019f564c12d5,2,1,-0.2,0.0,0.2,-1,0,correct_harmful,correct_neutral,5,3
scibench,p_a584019f564c12d5,3,0,-0.2,0.0,0.2,-1,0,wrong_harmful,wrong_neutral,5,3
scibench,p_a584019f564c12d5,4,1,-0.2,0.0,0.2,-1,0,correct_harmful,correct_neutral,5,3
scibench,p_a76e861caa146852,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_a76e861caa146852,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_a76e861caa146852,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_a76e861caa146852,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_a76e861caa146852,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_23019a698d114141,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_23019a698d114141,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_23019a698d114141,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_23019a698d114141,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_23019a698d114141,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_ef2e19a022c2f650,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_ef2e19a022c2f650,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_ef2e19a022c2f650,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_ef2e19a022c2f650,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_ef2e19a022c2f650,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_07059db146af3c7e,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_07059db146af3c7e,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_07059db146af3c7e,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_07059db146af3c7e,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_07059db146af3c7e,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_4b7313b08a24d5c0,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_4b7313b08a24d5c0,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_4b7313b08a24d5c0,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_4b7313b08a24d5c0,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_4b7313b08a24d5c0,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_822c3d9184eee6a0,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_822c3d9184eee6a0,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_822c3d9184eee6a0,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_822c3d9184eee6a0,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_822c3d9184eee6a0,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_68fad3de90799127,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_68fad3de90799127,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_68fad3de90799127,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_68fad3de90799127,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_68fad3de90799127,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_fb85311bc03ada57,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_fb85311bc03ada57,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_fb85311bc03ada57,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_fb85311bc03ada57,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_fb85311bc03ada57,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_5b91ea5463d15462,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_5b91ea5463d15462,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_5b91ea5463d15462,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_5b91ea5463d15462,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_5b91ea5463d15462,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_6a54d870597a2164,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_6a54d870597a2164,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_6a54d870597a2164,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_6a54d870597a2164,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_6a54d870597a2164,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_35d5d9a55100bce8,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_35d5d9a55100bce8,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_35d5d9a55100bce8,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_35d5d9a55100bce8,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_35d5d9a55100bce8,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_564f7803a18a217b,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_564f7803a18a217b,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_564f7803a18a217b,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_564f7803a18a217b,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_564f7803a18a217b,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f0010053bd2c5ae8,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f0010053bd2c5ae8,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f0010053bd2c5ae8,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f0010053bd2c5ae8,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f0010053bd2c5ae8,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_ecff3b8acccc8e47,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_ecff3b8acccc8e47,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_ecff3b8acccc8e47,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_ecff3b8acccc8e47,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_ecff3b8acccc8e47,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f4affd0f75f5063e,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f4affd0f75f5063e,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f4affd0f75f5063e,2,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
labbench,p_f4affd0f75f5063e,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f4affd0f75f5063e,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_80cd22f98e58c0b1,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_80cd22f98e58c0b1,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_80cd22f98e58c0b1,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_80cd22f98e58c0b1,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_80cd22f98e58c0b1,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f568333887a36e59,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f568333887a36e59,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f568333887a36e59,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f568333887a36e59,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f568333887a36e59,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_62778d3a01535b4e,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_62778d3a01535b4e,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_62778d3a01535b4e,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_62778d3a01535b4e,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_62778d3a01535b4e,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9947a21beff513bd,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9947a21beff513bd,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9947a21beff513bd,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9947a21beff513bd,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9947a21beff513bd,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_3f49c4110fc354b6,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_3f49c4110fc354b6,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_3f49c4110fc354b6,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_3f49c4110fc354b6,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_3f49c4110fc354b6,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_79e14ca5a4fe6681,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_79e14ca5a4fe6681,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_79e14ca5a4fe6681,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_79e14ca5a4fe6681,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_79e14ca5a4fe6681,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_3da25eacef2b3adf,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_3da25eacef2b3adf,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_3da25eacef2b3adf,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_3da25eacef2b3adf,3,1,0.0,0.33333333,0.33333333,0,1,correct_neutral,correct_helpful,5,3
labbench,p_3da25eacef2b3adf,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9923ac6a6c9b27d0,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9923ac6a6c9b27d0,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9923ac6a6c9b27d0,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9923ac6a6c9b27d0,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_9923ac6a6c9b27d0,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_cab475fac5e27579,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_cab475fac5e27579,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_cab475fac5e27579,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_cab475fac5e27579,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_cab475fac5e27579,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_7e5a727640648d6e,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_7e5a727640648d6e,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_7e5a727640648d6e,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_7e5a727640648d6e,3,1,0.8,1.0,0.2,1,1,correct_helpful,correct_helpful,5,3
labbench,p_7e5a727640648d6e,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_5c9405f4f7413d6b,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_5c9405f4f7413d6b,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_5c9405f4f7413d6b,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_5c9405f4f7413d6b,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_5c9405f4f7413d6b,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_a51a066eee616e2c,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_a51a066eee616e2c,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_a51a066eee616e2c,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_a51a066eee616e2c,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_a51a066eee616e2c,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_4f51ea0e25df8dd1,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_4f51ea0e25df8dd1,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_4f51ea0e25df8dd1,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_4f51ea0e25df8dd1,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_4f51ea0e25df8dd1,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_d5676342ddf02443,0,0,0.1,0.33333333,0.23333333,1,1,wrong_helpful,wrong_helpful,5,3
mascqa,p_d5676342ddf02443,1,0,-0.1,0.0,0.1,-1,0,wrong_harmful,wrong_neutral,5,3
mascqa,p_d5676342ddf02443,2,0,-0.1,0.0,0.1,-1,0,wrong_harmful,wrong_neutral,5,3
mascqa,p_d5676342ddf02443,3,0,-0.1,0.0,0.1,-1,0,wrong_harmful,wrong_neutral,5,3
mascqa,p_d5676342ddf02443,4,0,-0.1,0.0,0.1,-1,0,wrong_harmful,wrong_neutral,5,3
mascqa,p_0d3911a5c40d9b2b,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_0d3911a5c40d9b2b,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_0d3911a5c40d9b2b,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_0d3911a5c40d9b2b,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_0d3911a5c40d9b2b,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_3fa3ffc3831e877d,0,0,-1.0,-1.0,0.0,-1,-1,wrong_harmful,wrong_harmful,5,3
mascqa,p_3fa3ffc3831e877d,1,0,-1.0,-1.0,0.0,-1,-1,wrong_harmful,wrong_harmful,5,3
mascqa,p_3fa3ffc3831e877d,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_3fa3ffc3831e877d,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_3fa3ffc3831e877d,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_c659fd2c3ce2d23f,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_c659fd2c3ce2d23f,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_c659fd2c3ce2d23f,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_c659fd2c3ce2d23f,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_c659fd2c3ce2d23f,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7d2bd764467c7a37,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7d2bd764467c7a37,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_7d2bd764467c7a37,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7d2bd764467c7a37,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_7d2bd764467c7a37,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_b4aaad08dbcd4ecd,0,0,0.0,-0.16666667,-0.16666667,0,-1,wrong_neutral,wrong_harmful,5,3
mascqa,p_b4aaad08dbcd4ecd,1,0,0.0,-0.16666667,-0.16666667,0,-1,wrong_neutral,wrong_harmful,5,3
mascqa,p_b4aaad08dbcd4ecd,2,0,0.0,-0.16666667,-0.16666667,0,-1,wrong_neutral,wrong_harmful,5,3
mascqa,p_b4aaad08dbcd4ecd,3,0,0.0,-0.16666667,-0.16666667,0,-1,wrong_neutral,wrong_harmful,5,3
mascqa,p_b4aaad08dbcd4ecd,4,0,0.0,-0.16666667,-0.16666667,0,-1,wrong_neutral,wrong_harmful,5,3
mascqa,p_f98bcaab902b0f89,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_f98bcaab902b0f89,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_f98bcaab902b0f89,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_f98bcaab902b0f89,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_f98bcaab902b0f89,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_4dd1f7b222fd061a,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_4dd1f7b222fd061a,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_4dd1f7b222fd061a,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_4dd1f7b222fd061a,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_4dd1f7b222fd061a,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_ea3690fdcbe7e7af,0,1,0.8,1.0,0.2,1,1,correct_helpful,correct_helpful,5,3
mascqa,p_ea3690fdcbe7e7af,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_ea3690fdcbe7e7af,2,1,1.0,1.0,0.0,1,1,correct_helpful,correct_helpful,5,3
mascqa,p_ea3690fdcbe7e7af,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_ea3690fdcbe7e7af,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_2b67d30ad5457b87,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_2b67d30ad5457b87,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_2b67d30ad5457b87,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_2b67d30ad5457b87,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_2b67d30ad5457b87,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_1d01e2a42c5035a7,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_1d01e2a42c5035a7,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_1d01e2a42c5035a7,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_1d01e2a42c5035a7,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_1d01e2a42c5035a7,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_5a2080676044ca81,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_5a2080676044ca81,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_5a2080676044ca81,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_5a2080676044ca81,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_5a2080676044ca81,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_1356260029636314,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_1356260029636314,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
