benchmark,problem_id,hypothesis_index,proposal_correctness,reference_trajectory_value,sensitivity_trajectory_value,trajectory_value_delta,reference_sign,sensitivity_sign,reference_category,sensitivity_category,reference_replicates,sensitivity_replicates
scibench,p_a2afacfe9b52daaf,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_a2afacfe9b52daaf,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_a2afacfe9b52daaf,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_7914f52d35559d5a,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_7914f52d35559d5a,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_7914f52d35559d5a,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_7914f52d35559d5a,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_7914f52d35559d5a,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_790152f996fb4118,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_790152f996fb4118,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_790152f996fb4118,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_790152f996fb4118,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_790152f996fb4118,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_2d8d648ac1521c66,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_2d8d648ac1521c66,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_2d8d648ac1521c66,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_2d8d648ac1521c66,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_2d8d648ac1521c66,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_af315fc6cef093fd,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_af315fc6cef093fd,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_af315fc6cef093fd,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_af315fc6cef093fd,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_af315fc6cef093fd,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_6db6aa43730c403e,0,1,0.0,0.33333333,0.33333333,0,1,correct_neutral,correct_helpful,5,3
scibench,p_6db6aa43730c403e,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_6db6aa43730c403e,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_6db6aa43730c403e,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_6db6aa43730c403e,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_fd100fbd8bdefe21,0,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
scibench,p_fd100fbd8bdefe21,1,0,0.2,0.0,-0.2,1,0,wrong_helpful,wrong_neutral,5,3
scibench,p_fd100fbd8bdefe21,2,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
scibench,p_fd100fbd8bdefe21,3,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
scibench,p_fd100fbd8bdefe21,4,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
scibench,p_49f511e17daab3a9,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_49f511e17daab3a9,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_49f511e17daab3a9,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_49f511e17daab3a9,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_49f511e17daab3a9,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
scibench,p_70a597f0162e6d87,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_70a597f0162e6d87,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_70a597f0162e6d87,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_70a597f0162e6d87,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_70a597f0162e6d87,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_24988d2f5aa0e4bb,0,0,0.2,0.16666667,-0.03333333,1,1,wrong_helpful,wrong_helpful,5,3
scibench,p_24988d2f5aa0e4bb,1,0,0.0,0.16666667,0.16666667,0,1,wrong_neutral,wrong_helpful,5,3
scibench,p_24988d2f5aa0e4bb,2,0,0.0,0.16666667,0.16666667,0,1,wrong_neutral,wrong_helpful,5,3
scibench,p_24988d2f5aa0e4bb,3,0,-0.2,0.16666667,0.36666667,-1,1,wrong_harmful,wrong_helpful,5,3
scibench,p_24988d2f5aa0e4bb,4,0,0.4,-0.5,-0.9,1,-1,wrong_helpful,wrong_harmful,5,3
scibench,p_f55141082a22fb73,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_f55141082a22fb73,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_f55141082a22fb73,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_f55141082a22fb73,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_f55141082a22fb73,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_4b7313b08a24d5c0,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_4b7313b08a24d5c0,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_4b7313b08a24d5c0,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_4b7313b08a24d5c0,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_4b7313b08a24d5c0,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_a0a234fa60c188d5,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_a0a234fa60c188d5,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_a0a234fa60c188d5,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_a0a234fa60c188d5,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
scibench,p_a0a234fa60c188d5,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_77c1ff98b98ed5b7,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_77c1ff98b98ed5b7,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_77c1ff98b98ed5b7,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_77c1ff98b98ed5b7,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_77c1ff98b98ed5b7,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_c1e539b958c138aa,0,0,0.1,0.0,-0.1,1,0,wrong_helpful,wrong_neutral,5,3
labbench,p_c1e539b958c138aa,1,0,0.1,0.0,-0.1,1,0,wrong_helpful,wrong_neutral,5,3
labbench,p_c1e539b958c138aa,2,0,0.1,0.0,-0.1,1,0,wrong_helpful,wrong_neutral,5,3
labbench,p_c1e539b958c138aa,3,0,0.1,0.0,-0.1,1,0,wrong_helpful,wrong_neutral,5,3
labbench,p_c1e539b958c138aa,4,0,0.1,0.0,-0.1,1,0,wrong_helpful,wrong_neutral,5,3
labbench,p_4a2e4ffee3fec446,0,1,-0.1,0.16666667,0.26666667,-1,1,correct_harmful,correct_helpful,5,3
labbench,p_4a2e4ffee3fec446,1,0,-0.1,-0.16666667,-0.06666667,-1,-1,wrong_harmful,wrong_harmful,5,3
labbench,p_4a2e4ffee3fec446,2,0,-0.1,-0.16666667,-0.06666667,-1,-1,wrong_harmful,wrong_harmful,5,3
labbench,p_4a2e4ffee3fec446,3,1,0.5,-0.16666667,-0.66666667,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_4a2e4ffee3fec446,4,1,-0.1,-0.16666667,-0.06666667,-1,-1,correct_harmful,correct_harmful,5,3
labbench,p_f3cef43935d48b88,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f3cef43935d48b88,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f3cef43935d48b88,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_f3cef43935d48b88,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_f3cef43935d48b88,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_4895e9ea2afe7312,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_4895e9ea2afe7312,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_4895e9ea2afe7312,2,1,0.0,0.33333333,0.33333333,0,1,correct_neutral,correct_helpful,5,3
labbench,p_4895e9ea2afe7312,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_4895e9ea2afe7312,4,1,0.0,0.33333333,0.33333333,0,1,correct_neutral,correct_helpful,5,3
labbench,p_2e635a81562b111a,0,1,0.0,0.5,0.5,0,1,correct_neutral,correct_helpful,5,3
labbench,p_2e635a81562b111a,1,1,0.4,0.5,0.1,1,1,correct_helpful,correct_helpful,5,3
labbench,p_2e635a81562b111a,2,1,0.2,0.16666667,-0.03333333,1,1,correct_helpful,correct_helpful,5,3
labbench,p_2e635a81562b111a,3,1,0.6,0.16666667,-0.43333333,1,1,correct_helpful,correct_helpful,5,3
labbench,p_2e635a81562b111a,4,1,0.2,0.5,0.3,1,1,correct_helpful,correct_helpful,5,3
labbench,p_97e3c167e78c4f09,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_97e3c167e78c4f09,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_97e3c167e78c4f09,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_97e3c167e78c4f09,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_97e3c167e78c4f09,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_8217ac46c3102c7c,0,1,0.1,0.33333333,0.23333333,1,1,correct_helpful,correct_helpful,5,3
labbench,p_8217ac46c3102c7c,1,0,-0.1,0.33333333,0.43333333,-1,1,wrong_harmful,wrong_helpful,5,3
labbench,p_8217ac46c3102c7c,2,1,0.1,0.33333333,0.23333333,1,1,correct_helpful,correct_helpful,5,3
labbench,p_8217ac46c3102c7c,3,0,-0.1,0.33333333,0.43333333,-1,1,wrong_harmful,wrong_helpful,5,3
labbench,p_8217ac46c3102c7c,4,0,0.1,0.33333333,0.23333333,1,1,wrong_helpful,wrong_helpful,5,3
labbench,p_f7fbba5bd26ad577,0,0,0.2,0.33333333,0.13333333,1,1,wrong_helpful,wrong_helpful,5,3
labbench,p_f7fbba5bd26ad577,1,0,0.0,0.33333333,0.33333333,0,1,wrong_neutral,wrong_helpful,5,3
labbench,p_f7fbba5bd26ad577,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_f7fbba5bd26ad577,3,1,1.0,1.0,0.0,1,1,correct_helpful,correct_helpful,5,3
labbench,p_f7fbba5bd26ad577,4,0,0.2,0.0,-0.2,1,0,wrong_helpful,wrong_neutral,5,3
labbench,p_1785b729ec2a6811,0,0,-0.2,0.0,0.2,-1,0,wrong_harmful,wrong_neutral,5,3
labbench,p_1785b729ec2a6811,1,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
labbench,p_1785b729ec2a6811,2,0,0.4,0.0,-0.4,1,0,wrong_helpful,wrong_neutral,5,3
labbench,p_1785b729ec2a6811,3,1,-0.2,0.33333333,0.53333333,-1,1,correct_harmful,correct_helpful,5,3
labbench,p_1785b729ec2a6811,4,1,-0.2,0.0,0.2,-1,0,correct_harmful,correct_neutral,5,3
labbench,p_6e40a90c0b264c00,0,1,-0.3,-0.16666667,0.13333333,-1,-1,correct_harmful,correct_harmful,5,3
labbench,p_6e40a90c0b264c00,1,1,-0.3,-0.16666667,0.13333333,-1,-1,correct_harmful,correct_harmful,5,3
labbench,p_6e40a90c0b264c00,2,1,-0.1,0.16666667,0.26666667,-1,1,correct_harmful,correct_helpful,5,3
labbench,p_6e40a90c0b264c00,3,1,0.1,0.5,0.4,1,1,correct_helpful,correct_helpful,5,3
labbench,p_6e40a90c0b264c00,4,1,-0.1,-0.16666667,-0.06666667,-1,-1,correct_harmful,correct_harmful,5,3
labbench,p_0cdb6e13b6bed74b,0,1,0.1,-0.16666667,-0.26666667,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_0cdb6e13b6bed74b,1,1,0.1,-0.16666667,-0.26666667,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_0cdb6e13b6bed74b,2,1,0.3,-0.16666667,-0.46666667,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_0cdb6e13b6bed74b,3,1,-0.1,0.16666667,0.26666667,-1,1,correct_harmful,correct_helpful,5,3
labbench,p_0cdb6e13b6bed74b,4,1,0.1,-0.16666667,-0.26666667,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_b2aeb18e2e67b413,0,1,0.4,0.33333333,-0.06666667,1,1,correct_helpful,correct_helpful,5,3
labbench,p_b2aeb18e2e67b413,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_b2aeb18e2e67b413,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_b2aeb18e2e67b413,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
labbench,p_b2aeb18e2e67b413,4,1,0.0,0.33333333,0.33333333,0,1,correct_neutral,correct_helpful,5,3
labbench,p_c8d59bc47bac9022,0,1,-0.2,0.16666667,0.36666667,-1,1,correct_harmful,correct_helpful,5,3
labbench,p_c8d59bc47bac9022,1,1,-0.2,-0.16666667,0.03333333,-1,-1,correct_harmful,correct_harmful,5,3
labbench,p_c8d59bc47bac9022,2,1,0.0,0.16666667,0.16666667,0,1,correct_neutral,correct_helpful,5,3
labbench,p_c8d59bc47bac9022,3,1,0.0,-0.16666667,-0.16666667,0,-1,correct_neutral,correct_harmful,5,3
labbench,p_c8d59bc47bac9022,4,1,-0.2,-0.16666667,0.03333333,-1,-1,correct_harmful,correct_harmful,5,3
labbench,p_d59159add3b59bff,0,1,0.0,0.16666667,0.16666667,0,1,correct_neutral,correct_helpful,5,3
labbench,p_d59159add3b59bff,1,1,0.4,0.16666667,-0.23333333,1,1,correct_helpful,correct_helpful,5,3
labbench,p_d59159add3b59bff,2,1,0.2,0.5,0.3,1,1,correct_helpful,correct_helpful,5,3
labbench,p_d59159add3b59bff,3,1,0.2,0.5,0.3,1,1,correct_helpful,correct_helpful,5,3
labbench,p_d59159add3b59bff,4,0,0.2,0.5,0.3,1,1,wrong_helpful,wrong_helpful,5,3
labbench,p_531f594f2bd8e2d1,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_531f594f2bd8e2d1,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_531f594f2bd8e2d1,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_531f594f2bd8e2d1,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_531f594f2bd8e2d1,4,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
labbench,p_046307b42ab635a9,0,1,-0.1,0.16666667,0.26666667,-1,1,correct_harmful,correct_helpful,5,3
labbench,p_046307b42ab635a9,1,1,0.3,-0.16666667,-0.46666667,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_046307b42ab635a9,2,1,0.1,-0.16666667,-0.26666667,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_046307b42ab635a9,3,0,0.1,-0.5,-0.6,1,-1,wrong_helpful,wrong_harmful,5,3
labbench,p_046307b42ab635a9,4,0,0.1,-0.16666667,-0.26666667,1,-1,wrong_helpful,wrong_harmful,5,3
labbench,p_9923ac6a6c9b27d0,0,0,-0.3,-0.33333333,-0.03333333,-1,-1,wrong_harmful,wrong_harmful,5,3
labbench,p_9923ac6a6c9b27d0,1,1,-0.3,0.33333333,0.63333333,-1,1,correct_harmful,correct_helpful,5,3
labbench,p_9923ac6a6c9b27d0,2,0,-0.1,-0.33333333,-0.23333333,-1,-1,wrong_harmful,wrong_harmful,5,3
labbench,p_9923ac6a6c9b27d0,3,1,0.3,0.66666667,0.36666667,1,1,correct_helpful,correct_helpful,5,3
labbench,p_9923ac6a6c9b27d0,4,1,-0.3,0.33333333,0.63333333,-1,1,correct_harmful,correct_helpful,5,3
labbench,p_56aa342ec8273bb1,0,1,0.1,-0.5,-0.6,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_56aa342ec8273bb1,1,1,0.1,-0.5,-0.6,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_56aa342ec8273bb1,2,1,0.3,-0.16666667,-0.46666667,1,-1,correct_helpful,correct_harmful,5,3
labbench,p_56aa342ec8273bb1,3,1,0.1,0.16666667,0.06666667,1,1,correct_helpful,correct_helpful,5,3
labbench,p_56aa342ec8273bb1,4,0,-0.3,-0.16666667,0.13333333,-1,-1,wrong_harmful,wrong_harmful,5,3
labbench,p_cab475fac5e27579,0,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
labbench,p_cab475fac5e27579,1,1,0.0,0.33333333,0.33333333,0,1,correct_neutral,correct_helpful,5,3
labbench,p_cab475fac5e27579,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_cab475fac5e27579,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
labbench,p_cab475fac5e27579,4,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
mascqa,p_5c9405f4f7413d6b,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_5c9405f4f7413d6b,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_5c9405f4f7413d6b,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_5c9405f4f7413d6b,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_5c9405f4f7413d6b,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_031288df9a542347,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_031288df9a542347,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_031288df9a542347,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_031288df9a542347,3,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
mascqa,p_031288df9a542347,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_40f039926d9cf2e9,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_40f039926d9cf2e9,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_40f039926d9cf2e9,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_40f039926d9cf2e9,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_40f039926d9cf2e9,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_0f28f0a671b0a349,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_0f28f0a671b0a349,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_0f28f0a671b0a349,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_0f28f0a671b0a349,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_0f28f0a671b0a349,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7a7052bfece9aa43,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7a7052bfece9aa43,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7a7052bfece9aa43,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7a7052bfece9aa43,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7a7052bfece9aa43,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_a0417a1d2ec436c1,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_a0417a1d2ec436c1,1,1,0.0,0.33333333,0.33333333,0,1,correct_neutral,correct_helpful,5,3
mascqa,p_a0417a1d2ec436c1,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_a0417a1d2ec436c1,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_a0417a1d2ec436c1,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_588291a3c23a2577,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_588291a3c23a2577,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_588291a3c23a2577,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_588291a3c23a2577,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_588291a3c23a2577,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_4cb72c2530fa0bb7,0,1,0.3,0.16666667,-0.13333333,1,1,correct_helpful,correct_helpful,5,3
mascqa,p_4cb72c2530fa0bb7,1,0,-0.3,-0.16666667,0.13333333,-1,-1,wrong_harmful,wrong_harmful,5,3
mascqa,p_4cb72c2530fa0bb7,2,1,0.1,-0.16666667,-0.26666667,1,-1,correct_helpful,correct_harmful,5,3
mascqa,p_4cb72c2530fa0bb7,3,0,0.1,0.16666667,0.06666667,1,1,wrong_helpful,wrong_helpful,5,3
mascqa,p_4cb72c2530fa0bb7,4,1,-0.1,0.16666667,0.26666667,-1,1,correct_harmful,correct_helpful,5,3
mascqa,p_771f2e7026ac73a8,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_771f2e7026ac73a8,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_771f2e7026ac73a8,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_771f2e7026ac73a8,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_771f2e7026ac73a8,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_b4aaad08dbcd4ecd,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_b4aaad08dbcd4ecd,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_b4aaad08dbcd4ecd,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_b4aaad08dbcd4ecd,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_b4aaad08dbcd4ecd,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_ad7c2e43f0a9e374,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_ad7c2e43f0a9e374,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_ad7c2e43f0a9e374,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_ad7c2e43f0a9e374,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_ad7c2e43f0a9e374,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_94bca0f0e7538708,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_94bca0f0e7538708,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_94bca0f0e7538708,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_94bca0f0e7538708,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_94bca0f0e7538708,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7b1b8297854d1b47,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7b1b8297854d1b47,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7b1b8297854d1b47,2,1,0.0,0.33333333,0.33333333,0,1,correct_neutral,correct_helpful,5,3
mascqa,p_7b1b8297854d1b47,3,1,0.2,0.0,-0.2,1,0,correct_helpful,correct_neutral,5,3
mascqa,p_7b1b8297854d1b47,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_d87147bf3fe303b5,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_d87147bf3fe303b5,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_d87147bf3fe303b5,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_d87147bf3fe303b5,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_d87147bf3fe303b5,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_20e188c53f4082e7,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_20e188c53f4082e7,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_20e188c53f4082e7,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_20e188c53f4082e7,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_20e188c53f4082e7,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
